,Unnamed: 0,word,syll,index,segment,quantity,stressed,ictus,duration,midpoint,f1,f2,euc,fileid,performer
585,2,olid,lid,1,ɪ,2,0,ictus,0.0823328680771897,4.414745611629431,402.3440256411791,814.2980548354358,411.9540291942567,77,LO
586,3,olid,o,0,o,1,1,ictus,0.0901101952995642,6.985994688069283,635.9746408612453,1298.9903786973896,663.0157378361442,77,LO
587,4,olid,o,0,ʎ,1,1,ictus,0.0430238041444024,6.983963394563904,638.8579885918073,1288.6240083386087,649.7660197468015,77,LO
588,5,olid,lid,1,ɪ,2,0,ictus,0.0770775786254525,7.039529071117155,704.8936782480863,1504.3177331067257,799.4240548586394,77,LO
589,6,oli,o,0,o,1,1,ictus,0.0916158026641653,9.474518821116664,537.2117864911445,1305.51769422669,768.3059077355456,77,LO
590,7,oli,o,0,ʎ,1,1,ictus,0.068999999999999,9.49771091978458,555.6074038283297,1208.8888229108136,653.2814190824839,77,LO
591,8,oli,li,1,ɪ,1,0,ictus,0.0811654110839192,9.5443763308685,537.8519940166161,1023.1694643901642,485.3174703735481,77,LO
592,9,neede,nee,0,eː,2,1,off,0.1023758292446856,10.966843918995156,673.2602493273594,1779.1850463352478,1105.9247970078884,77,LO
593,10,neede,de,1,e,1,0,off,0.1383412361871272,11.079046645587896,800.8586037048501,1923.6355514967468,1122.7769477918966,77,LO
594,11,tõusis,tõu,0,ɵ,2,1,off,0.0717733073357074,14.575396857749489,713.2328452937455,1448.6082870039138,735.3754417101683,77,LO
595,12,tõusis,tõu,0,u,2,1,off,0.0491558248299313,14.588666028911565,690.1180890882376,1396.1464667899234,706.0283777016857,77,LO
596,13,tõusis,sis,1,i,2,0,off,0.0805649181139074,14.669153034610506,682.3339323163548,1247.4681992736255,565.1342669572709,77,LO
597,14,oli,o,0,o,1,1,ictus,0.0868795882936481,19.669570994543648,514.0373009178351,1270.043017065526,756.005716147691,77,LO
598,15,oli,li,1,ɪ,1,0,ictus,0.0762373196502963,19.71556475238909,524.2244125375549,1262.2676438881083,738.0432313505534,77,LO
599,16,akkas,ak,0,a,3,1,off,0.0866593510890609,23.698745680372998,391.2034996011772,1425.760071518836,1034.5565719176589,77,LO
600,17,akkas,kas,1,a,2,0,off,0.0452480048749208,23.730556329534963,762.0224156887772,1547.209634566581,785.1872188778037,77,LO
601,18,korjama.,kor,0,o,2,1,off,0.1796518427681377,25.492602830107515,397.0340617515899,1652.3039081510378,1255.269846399448,77,LO
602,19,korjama.,ja,1,a,1,0,ictus,0.1491347169764907,25.658633437002983,648.1654387244226,877.4835863440717,229.31814761964904,77,LO
603,20,neede,nee,0,eː,2,1,off,0.0755578323814489,34.83479507472676,609.9813550431743,1006.971493587414,396.9901385442396,77,LO
604,21,neede,de,1,e,1,0,off,0.0888915675075878,34.91368634088975,580.4080704940957,979.5242938932184,399.1162233991228,77,LO
605,22,pani,pa,0,a,1,1,ictus,0.1138421312305695,37.2443935768088,660.363936741826,1572.385980538832,912.022043797006,77,LO
606,23,pani,ni,1,ɪ,1,0,ictus,0.0534855785552537,37.26003702413348,837.7062316221175,1943.857180297583,1106.1509486754655,77,LO
607,24,"taevudes,",tae,0,a,2,1,ictus,0.1929100132209669,39.048550283912576,1061.3962678919636,1371.303952673759,309.9076847817957,77,LO
608,25,"taevudes,",tae,0,e,2,1,ictus,0.1393611744207703,39.09145645172286,1053.9745145495292,1800.9788531645374,747.0043386150082,77,LO
609,26,"taevudes,",vu,1,u,1,0,off,0.1374779240465926,39.18875378855907,560.6336702076089,1325.6605119854898,765.0268417778809,77,LO
